mVV,mRecoil,mRCmin,mRCmax,mRCLSP,mLSPmax,mRCmin(40),mRCmax(40),mRCmin(80),mRCmax(80),mRCmin(110),mRCmax(110)
88.24,89.3672,73.2793,110.069,102.226,41.3253,97.4427,105.781,-1,-1,-1,-1
112.983,91.2958,61.1827,116.136,102.878,44.3675,90.0419,111.011,-1,-1,-1,-1
96.6837,98.813,62.6292,107.969,98.8202,44.453,87.7634,105.244,-1,-1,-1,-1
91.6956,93.0484,73.4071,114.999,106.275,44.5854,95.7909,112.415,-1,-1,-1,-1
90.1951,91.1183,75.4534,115.164,106.722,43.7232,97.7223,112.277,-1,-1,-1,-1
91.1478,89.8881,73.8512,112.489,104.062,42.1313,97.5877,108.556,-1,-1,-1,-1
91.1136,89.4721,77.4616,117.602,108.8,43.8435,99.5606,114.535,-1,-1,-1,-1
96.123,89.8553,60.0055,94.9018,86.9875,35.5431,-1,-1,-1,-1,-1,-1
89.3343,93.0284,74.4767,114.561,106.329,44.4059,96.3809,112.154,-1,-1,-1,-1
89.9811,86.0551,58.0316,85.5808,79.321,30.7563,-1,-1,-1,-1,-1,-1
92.7835,92.1602,75.9903,119.233,109.963,45.7859,97.6814,116.831,-1,-1,-1,-1
92.96,90.4955,33.5743,52.1025,48.0343,19.6556,-1,-1,-1,-1,-1,-1
90.4291,91.6157,71.0314,109.002,100.969,41.61,95.5079,104.904,-1,-1,-1,-1
92.7117,86.8906,46.8725,70.6432,65.1786,25.5835,-1,-1,-1,-1,-1,-1
92.9207,97.3585,48.0757,78.8864,72.7338,32.0015,-1,-1,-1,-1,-1,-1
87.4169,94.9611,38.2477,58.8574,54.8125,23.2934,-1,-1,-1,-1,-1,-1
98.2879,103.07,46.9814,89.5716,81.47,39.0364,-1,-1,-1,-1,-1,-1
90.4719,91.4949,74.733,114.616,106.161,43.695,97.1659,111.716,-1,-1,-1,-1
75.3352,96.086,22.6187,33.4027,31.608,13.7776,-1,-1,-1,-1,-1,-1
91.7317,90.5002,42.5235,65.345,60.3845,24.6409,-1,-1,-1,-1,-1,-1
90.5115,93.6998,65.9189,103.114,95.4708,40.3324,93.1953,97.4197,-1,-1,-1,-1
96.6587,90.2316,51.5367,82.1156,75.1885,30.8838,-1,-1,-1,-1,-1,-1
89.7478,91.543,75.1151,117.723,108.835,45.7712,96.7127,115.529,-1,-1,-1,-1
84.8334,100.487,34.9761,55.0727,51.5149,23.0669,-1,-1,-1,-1,-1,-1
91.2344,91.1725,69.6754,107.212,99.1634,40.7286,95.6525,101.979,-1,-1,-1,-1
92.5186,89.4712,63.9166,98.036,90.4661,36.5504,-1,-1,-1,-1,-1,-1
94.9177,88.5219,36.7356,56.9493,52.3249,21.0127,-1,-1,-1,-1,-1,-1
90.44,92.689,66.0721,102.223,94.6869,39.4788,-1,-1,-1,-1,-1,-1
88.2236,90.766,51.8749,78.7706,73.1515,30.0597,-1,-1,-1,-1,-1,-1
92.7379,94.4985,74.2279,118.652,109.436,46.7186,95.8142,116.649,-1,-1,-1,-1
92.7721,92.7418,60.2297,94.9338,87.5545,36.6847,-1,-1,-1,-1,-1,-1
93.6207,89.8739,69.1861,107.327,98.8361,40.196,97.0612,100.423,-1,-1,-1,-1
91.374,92.7271,50.2367,78.3058,72.4086,30.2545,-1,-1,-1,-1,-1,-1
89.8849,90.2512,78.7797,119.22,110.543,44.8321,100.009,116.695,-1,-1,-1,-1
96.1,91.5921,74.4863,119.498,109.519,45.6125,97.0356,116.671,-1,-1,-1,-1
91.0931,93.0343,35.597,55.4975,51.3447,21.5132,-1,-1,-1,-1,-1,-1
90.7211,89.4842,79.202,119.916,111.021,44.7116,100.575,117.208,-1,-1,-1,-1
93.352,91.1338,75.6861,118.413,109.083,44.9896,97.8622,115.642,-1,-1,-1,-1
85.7753,83.8044,81.6697,117.615,109.551,41.8296,103.942,113.575,-1,-1,-1,-1
100.121,90.627,33.0681,54.4444,49.5194,20.575,-1,-1,-1,-1,-1,-1
71.7303,91.0072,43.5627,70.6651,66.2729,31.1157,-1,-1,-1,-1,-1,-1
91.7782,91.1635,77.0374,119.018,109.972,45.2091,98.6522,116.481,-1,-1,-1,-1
97.0446,92.8058,73.2001,119.636,109.437,46.2694,95.839,116.987,-1,-1,-1,-1
90.9066,91.9909,41.4338,63.991,59.2229,24.5275,-1,-1,-1,-1,-1,-1
93.149,88.8967,67.2611,103.201,95.1258,38.2319,-1,-1,-1,-1,-1,-1
91.1297,90.4653,34.1506,52.2873,48.3652,19.7249,-1,-1,-1,-1,-1,-1
90.6609,81.6773,75.4692,108.672,100.646,37.1083,-1,-1,-1,-1,-1,-1
90.3964,89.0579,65.5646,98.7403,91.4699,36.641,-1,-1,-1,-1,-1,-1
91.7557,90.6364,72.0602,113.866,104.874,43.8123,95.3597,110.746,-1,-1,-1,-1
85.1843,90.4414,69.7257,102.306,95.645,38.5536,-1,-1,-1,-1,-1,-1
88.9917,89.8731,67.0243,100.522,93.3559,37.6425,-1,-1,-1,-1,-1,-1
90.9883,90.8232,73.2837,112.265,103.884,42.4849,96.7899,108.654,-1,-1,-1,-1
87.8063,90.5954,14.4947,22.569,20.9015,8.78521,-1,-1,-1,-1,-1,-1
91.9566,103.028,62.1312,106.562,98.4296,45.7452,85.9264,104.92,-1,-1,-1,-1
90.6122,111.16,51.1513,94.466,87.4746,43.7534,77.9276,92.7478,-1,-1,-1,-1
89.5743,90.8665,75.9591,115.203,106.878,43.617,98.1074,112.321,-1,-1,-1,-1
91.2767,87.5192,57.1466,85.6556,79.2288,31.2393,-1,-1,-1,-1,-1,-1
88.7095,96.9427,62.8882,99.2341,92.2066,40.0834,91.1359,93.1932,-1,-1,-1,-1
94.0991,90.3407,53.5796,83.7272,77.0327,31.5204,-1,-1,-1,-1,-1,-1
90.3148,91.6866,39.7151,61.8974,57.2386,23.9172,-1,-1,-1,-1,-1,-1
92.9004,87.3021,42.0741,63.6846,58.7361,23.1722,-1,-1,-1,-1,-1,-1
99.6629,91.2257,30.845,50.8569,46.2933,19.343,-1,-1,-1,-1,-1,-1
99.9106,93.2041,69.5204,117.04,106.458,45.4702,93.5833,113.901,-1,-1,-1,-1
88.769,87.2159,70.3031,105.227,97.5362,38.8036,-1,-1,-1,-1,-1,-1
89.6393,92.5435,47.5121,72.9851,67.7034,28.1429,-1,-1,-1,-1,-1,-1
90.5195,92.4282,22.326,34.4932,31.9459,13.2839,-1,-1,-1,-1,-1,-1
90.616,119.396,52.2833,108.045,100.047,53.7559,76.0886,107.935,-1,-1,-1,-1
91.2541,90.5629,38.7266,59.3775,54.9124,22.4199,-1,-1,-1,-1,-1,-1
90.993,84.175,80.7859,118.866,109.937,41.932,103.861,114.317,-1,-1,-1,-1
84.3415,91.6983,66.1209,97.368,91.1477,37.2307,-1,-1,-1,-1,-1,-1
87.2977,93.1756,76.4161,118.246,109.895,46.5878,97.0642,116.582,-1,-1,-1,-1
86.9215,90.613,14.9411,22.932,21.2917,8.87949,-1,-1,-1,-1,-1,-1
92.6213,91.4053,64.3977,100.32,92.5497,38.208,-1,-1,-1,-1,-1,-1
91.248,99.541,72.2804,119.143,110.195,49.4148,93.1271,118.025,-1,-1,-1,-1
91.7505,79.7033,49.721,71.3316,65.9418,23.8356,-1,-1,-1,-1,-1,-1
90.3316,88.1572,79.7808,119.636,110.806,44.0354,101.376,116.622,-1,-1,-1,-1
91.5968,91.8706,50.6918,78.6298,72.678,30.099,-1,-1,-1,-1,-1,-1
93.9646,91.8329,51.2948,81.0315,74.5658,31.0069,-1,-1,-1,-1,-1,-1
89.8819,90.3648,77.7622,117.773,109.202,44.3439,99.3489,115.096,-1,-1,-1,-1
89.9004,89.1615,33.4581,50.2485,46.5903,18.6677,-1,-1,-1,-1,-1,-1
94.6955,87.633,73.7137,113.309,104.161,41.3913,98.9161,108.112,-1,-1,-1,-1
82.7479,91.4203,72.4163,113.04,105.249,45.5599,93.8235,111.358,-1,-1,-1,-1
91.9163,90.0035,31.7368,48.6549,44.9467,18.2469,-1,-1,-1,-1,-1,-1
83.856,89.7648,58.6303,87.9563,82.0581,33.8984,-1,-1,-1,-1,-1,-1
91.1996,92.9855,59.8367,93.3308,86.3298,36.1601,-1,-1,-1,-1,-1,-1
94.1765,90.2001,73.8021,115.27,106.039,43.3282,97.2636,111.685,-1,-1,-1,-1
91.3387,91.4309,74.2684,114.591,105.968,43.6547,96.945,111.573,-1,-1,-1,-1
89.6944,91.9761,48.904,75.1968,69.7078,28.9199,-1,-1,-1,-1,-1,-1
92.6576,91.2282,61.4461,95.6171,88.2054,36.3464,-1,-1,-1,-1,-1,-1
91.2041,90.9461,68.9561,105.901,97.9559,40.1302,96.5657,99.2216,-1,-1,-1,-1
91.2938,91.4532,36.7843,56.7454,52.4797,21.6231,-1,-1,-1,-1,-1,-1
101.364,105.219,32.0394,62.9449,57.0553,27.5959,-1,-1,-1,-1,-1,-1
92.5314,90.5626,76.4463,118.237,109.1,44.6177,98.5383,115.388,-1,-1,-1,-1
99.015,92.6003,71.3029,118.378,107.873,45.6919,94.8197,115.355,-1,-1,-1,-1
88.333,91.0378,39.3925,60.1189,55.804,23.05,-1,-1,-1,-1,-1,-1
95.2577,74.2141,38.3312,53.9252,49.6872,16.7395,-1,-1,-1,-1,-1,-1
90.3692,90.5837,51.9182,79.0339,73.2171,29.8299,-1,-1,-1,-1,-1,-1
84.2437,90.3038,82.1561,119.718,112.098,45.0512,101.952,117.808,-1,-1,-1,-1
93.125,90.2592,35.4422,54.9609,50.6556,20.6777,-1,-1,-1,-1,-1,-1
88.8387,90.0457,66.7969,100.194,93.0774,37.592,-1,-1,-1,-1,-1,-1
93.1364,91.7066,72.0241,112.919,104.071,43.1483,95.6612,109.485,-1,-1,-1,-1
90.9395,94.6735,22.889,36.2351,33.5198,14.328,-1,-1,-1,-1,-1,-1
93.4177,84.1648,73.0083,108.452,99.973,38.0608,-1,-1,-1,-1,-1,-1
78.1716,91.1009,52.2725,76.6299,72.1287,30.1567,-1,-1,-1,-1,-1,-1
92.4888,91.0087,76.9201,119.339,110.124,45.2546,98.6531,116.731,-1,-1,-1,-1
87.8604,90.7037,74.8883,112.081,104.301,42.3591,97.6754,108.757,-1,-1,-1,-1
90.9575,89.3616,74.23,112.479,104.091,41.8815,98.0949,108.347,-1,-1,-1,-1
91.4603,93.5324,58.9321,92.5041,85.5238,36.0505,-1,-1,-1,-1,-1,-1
83.262,90.4857,55.5925,82.8147,77.4147,31.9671,-1,-1,-1,-1,-1,-1
90.4854,91.1707,70.8552,108.419,100.418,41.1859,95.8401,103.873,-1,-1,-1,-1
85.7564,90.2269,17.3776,25.5564,23.8695,9.60782,-1,-1,-1,-1,-1,-1
92.1167,91.4459,74.2236,115.215,106.391,43.8999,96.9122,112.212,-1,-1,-1,-1
64.6612,88.8883,79.9576,104.037,100.19,38.5319,-1,-1,-1,-1,-1,-1
121.165,92.5908,50.5471,110.51,96.0664,42.9534,84.995,103.65,-1,-1,-1,-1
92.2748,92.8012,75.9781,119.343,110.171,46.15,97.4446,117.132,-1,-1,-1,-1
92.5721,90.9208,76.7125,119.168,109.932,45.1884,98.5313,116.522,-1,-1,-1,-1
78.652,90.4316,42.0184,59.2064,55.9369,22.3089,-1,-1,-1,-1,-1,-1
87.3374,90.1746,80.2382,119.223,111.048,44.7952,100.873,116.939,-1,-1,-1,-1
87.2045,93.0635,60.3656,91.4392,85.1896,35.4569,-1,-1,-1,-1,-1,-1
92.6039,92.744,73.2443,115.294,106.366,44.5536,95.8277,112.581,-1,-1,-1,-1
88.8912,91.92,53.186,80.895,75.1402,30.987,-1,-1,-1,-1,-1,-1
89.8197,91.9943,39.4169,60.3839,55.9958,23.1457,-1,-1,-1,-1,-1,-1
93.221,93.3703,65.3794,104.034,95.8569,40.4942,92.9451,98.2789,-1,-1,-1,-1
90.7698,92.4583,53.7611,83.2384,77.0556,32.067,-1,-1,-1,-1,-1,-1
89.8027,104.065,70.6992,119.934,111.222,52.0038,91.0119,119.367,-1,-1,-1,-1
91.5369,90.0212,53.0209,81.0695,74.9429,30.4088,-1,-1,-1,-1,-1,-1
81.2591,92.0032,72.3001,112.8,105.238,45.9759,93.3826,111.364,-1,-1,-1,-1
90.7186,91.5481,68.8161,106.663,98.6499,40.9329,94.6118,101.79,-1,-1,-1,-1
91.0269,91.5089,28.7495,44.2798,40.9715,16.8833,-1,-1,-1,-1,-1,-1
95.024,94.1966,53.4089,87.0457,79.9098,34.2174,-1,-1,-1,-1,-1,-1
91.2829,91.2718,69.2178,106.625,98.6116,40.5494,95.6056,101.092,-1,-1,-1,-1
89.6269,92.6855,71.9819,112.483,104.148,43.9425,94.709,109.826,-1,-1,-1,-1
89.4515,92.9269,76.8353,118.203,109.686,45.7676,97.8602,116.172,-1,-1,-1,-1
89.8696,92.183,68.4214,105.003,97.3635,40.3312,95.1179,99.2909,-1,-1,-1,-1
89.1519,89.5216,74.2498,111.21,103.253,41.4821,98.1447,106.997,-1,-1,-1,-1
91.6007,90.928,45.5442,70.1434,64.8338,26.5751,-1,-1,-1,-1,-1,-1
86.6735,94.0877,59.5651,92.296,85.8822,36.697,-1,-1,-1,-1,-1,-1
97.0865,81.3629,46.3647,69.1871,63.4097,23.5058,-1,-1,-1,-1,-1,-1
90.3214,91.7756,77.7996,119.727,110.892,45.8653,98.8302,117.556,-1,-1,-1,-1
84.7062,95.6604,75.9442,117.142,109.397,47.3031,95.9944,115.955,-1,-1,-1,-1
91.2618,89.6901,59.8875,91.1628,84.3166,34.0691,-1,-1,-1,-1,-1,-1
92.2238,91.2375,47.8887,74.2778,68.5756,28.2374,-1,-1,-1,-1,-1,-1
90.6759,93.3545,76.774,119.605,110.74,46.5239,97.7328,117.67,-1,-1,-1,-1
93.3996,91.9346,18.6986,29.429,27.1098,11.2733,-1,-1,-1,-1,-1,-1
89.1274,89.906,79.5812,119.495,110.95,44.7639,100.611,117.002,-1,-1,-1,-1
114.746,91.2939,31.5774,66.1604,57.961,25.9289,-1,-1,-1,-1,-1,-1
91.5458,91.364,76.69,118.453,109.497,45.0929,98.3616,115.92,-1,-1,-1,-1
87.6969,95.4423,71.6221,111.852,104.011,44.7737,93.5868,109.859,-1,-1,-1,-1
91.0744,90.9656,73.6917,113.081,104.622,42.8602,96.8898,109.682,-1,-1,-1,-1
93.7125,95.1539,47.8518,77.5634,71.4048,30.7541,-1,-1,-1,-1,-1,-1
93.0588,84.7982,17.5151,26.078,24.0513,9.22179,-1,-1,-1,-1,-1,-1
92.5558,89.8545,24.6774,37.9696,35.0349,14.2165,-1,-1,-1,-1,-1,-1
88.797,92.4065,56.428,86.0612,79.9535,33.1372,-1,-1,-1,-1,-1,-1
89.555,90.2676,51.7547,78.1466,72.5023,29.3921,-1,-1,-1,-1,-1,-1
89.2941,92.5702,71.7505,109.958,102.064,42.4119,95.2091,106.639,-1,-1,-1,-1
93.5598,89.8491,68.5539,106.276,97.8801,39.7916,-1,-1,-1,-1,-1,-1
89.6578,89.3119,62.2759,93.4687,86.7018,34.783,-1,-1,-1,-1,-1,-1
98.1263,89.0244,72.8236,118.247,107.756,44.3678,96.7741,114.544,-1,-1,-1,-1
90.2478,90.8417,32.7045,49.8346,46.1771,18.8627,-1,-1,-1,-1,-1,-1
74.6538,90.4595,60.9216,83.9441,79.7798,31.6398,-1,-1,-1,-1,-1,-1
89.7005,89.2285,61.7679,93.1538,86.3461,34.7736,-1,-1,-1,-1,-1,-1
91.444,90.1637,51.2181,78.342,72.4336,29.4321,-1,-1,-1,-1,-1,-1
90.8811,90.123,78.5799,119.665,110.754,44.9358,99.9581,117.059,-1,-1,-1,-1
93.1534,90.7084,54.5232,84.8257,78.1795,32.0617,-1,-1,-1,-1,-1,-1
92.0493,90.4843,68.6932,105.798,97.7092,39.8886,-1,-1,-1,-1,-1,-1
92.2211,89.9111,76.979,118.201,109.131,44.2835,99.1086,115.216,-1,-1,-1,-1
86.4214,92.4221,49.3124,73.957,68.9947,28.4835,-1,-1,-1,-1,-1,-1
86.1814,84.6172,63.4399,92.2605,85.8476,33.1887,-1,-1,-1,-1,-1,-1
88.3947,91.0668,79.273,119.392,110.999,45.3029,99.9897,117.213,-1,-1,-1,-1
90.9091,94.6389,74.3328,117.195,108.462,46.2134,95.7784,115.253,-1,-1,-1,-1
90.0509,98.0849,66.4858,107.081,99.2581,43.7631,90.0574,104.707,-1,-1,-1,-1
88.6656,93.2818,76.1368,116.752,108.492,45.3785,97.277,114.717,-1,-1,-1,-1
90.8675,87.3402,77.1011,115.096,106.539,41.8901,100.556,110.816,-1,-1,-1,-1
92.5586,84.987,79.3873,117.927,108.858,41.7801,102.988,113.148,-1,-1,-1,-1
85.8407,93.5957,55.1585,87.1519,80.9535,35.1962,-1,-1,-1,-1,-1,-1
92.8459,87.926,63.5219,97.4428,89.765,35.954,-1,-1,-1,-1,-1,-1
93.8465,90.034,28.1001,43.7199,40.2443,16.4038,-1,-1,-1,-1,-1,-1
91.3906,91.5071,46.173,71.3104,65.938,27.1892,-1,-1,-1,-1,-1,-1
91.3983,92.6686,28.0483,43.7115,40.4173,16.8784,-1,-1,-1,-1,-1,-1
92.8047,92.5904,75.4666,119.493,110.126,46.2695,97.1068,117.235,-1,-1,-1,-1
94.0039,96.3799,50.7817,83.402,76.7383,33.4928,-1,-1,-1,-1,-1,-1
89.7128,91.3537,61.6784,93.9697,87.1578,35.769,-1,-1,-1,-1,-1,-1
91.8406,89.8608,70.8966,108.667,100.381,40.7306,96.84,103.232,-1,-1,-1,-1
91.7259,114.828,60.2818,118.382,109.394,56.6394,82.0397,118.27,-1,-1,-1,-1
90.6526,97.3023,41.616,66.9237,61.9661,27.1326,-1,-1,-1,-1,-1,-1
90.968,96.5882,58.8797,94.3695,87.328,37.9791,-1,-1,-1,-1,-1,-1
90.0165,107.394,67.2872,118.317,109.679,52.9437,88.0234,117.919,-1,-1,-1,-1
89.9696,92.1989,48.7979,74.9523,69.4866,28.7938,-1,-1,-1,-1,-1,-1
94.8628,88.8339,59.1018,91.8077,84.3584,33.9925,-1,-1,-1,-1,-1,-1
90.0667,88.779,71.6809,107.492,99.6374,39.7646,-1,-1,-1,-1,-1,-1
97.0379,92.1722,64.6802,105.116,96.1605,40.3781,93.5293,98.4132,-1,-1,-1,-1
87.8042,88.5923,46.4121,72.0201,66.5992,27.6586,-1,-1,-1,-1,-1,-1
92.6364,91.9885,34.2116,53.545,49.3958,20.5231,-1,-1,-1,-1,-1,-1
87.911,91.0084,38.4612,57.7082,53.697,21.8837,-1,-1,-1,-1,-1,-1
90.8567,90.0057,74.2338,112.93,104.525,42.3515,97.6832,109.187,-1,-1,-1,-1
90.241,91.7539,48.8015,75.1134,69.5731,28.7876,-1,-1,-1,-1,-1,-1
91.256,91.2824,34.8448,53.669,49.638,20.4126,-1,-1,-1,-1,-1,-1
97.0708,93.3316,72.2885,118.73,108.598,46.1774,95.1048,116.092,-1,-1,-1,-1
91.548,90.9643,32.2226,49.6203,45.8688,18.8071,-1,-1,-1,-1,-1,-1
93.917,88.7256,39.1855,60.3879,55.5853,22.33,-1,-1,-1,-1,-1,-1
90.4232,92.5398,15.4925,23.945,22.1799,9.23478,-1,-1,-1,-1,-1,-1
101.881,93.0478,42.3783,72.5942,65.7733,28.1639,-1,-1,-1,-1,-1,-1
100.409,90.5695,57.8152,95.389,86.7122,36.0303,-1,-1,-1,-1,-1,-1
90.3579,92.6887,66.6075,102.986,95.4087,39.7736,-1,-1,-1,-1,-1,-1
94.8848,91.4786,75.3344,119.805,110.026,45.7339,97.5227,117.123,-1,-1,-1,-1
90.6433,89.8862,54.3985,82.5554,76.4415,30.9193,-1,-1,-1,-1,-1,-1
89.5041,91.3843,68.148,103.692,96.2111,39.4824,-1,-1,-1,-1,-1,-1
90.7639,88.9348,69.1545,104.59,96.793,38.8352,-1,-1,-1,-1,-1,-1
92.8302,92.4092,66.1052,103.967,95.8748,40.0312,95.1965,96.5225,-1,-1,-1,-1
93.8274,90.4119,41.67,65.0158,59.8476,24.495,-1,-1,-1,-1,-1,-1
91.7428,91.4167,56.9593,88.144,81.45,33.5743,-1,-1,-1,-1,-1,-1
92.5902,92.1365,31.3227,49.0629,45.2649,18.8354,-1,-1,-1,-1,-1,-1
91.792,84.4209,79.8522,117.562,108.675,41.3725,103.672,112.47,-1,-1,-1,-1
90.8291,90.8897,77.6604,118.887,110.044,45.0233,99.1107,116.371,-1,-1,-1,-1
89.0318,92.2683,68.383,105.693,98.0038,41.0144,93.8352,101.193,-1,-1,-1,-1
94.1213,91.941,74.6798,118.226,108.76,45.2928,96.9893,115.532,-1,-1,-1,-1
85.2945,90.9614,76.9513,113.377,105.976,42.9707,98.586,110.678,-1,-1,-1,-1
93.4506,100.233,44.8108,75.8822,69.8937,31.6917,-1,-1,-1,-1,-1,-1
83.5855,88.8028,59.1407,85.6575,80.2156,31.92,-1,-1,-1,-1,-1,-1
91.0203,115.81,26.8328,52.917,48.9628,25.5381,-1,-1,-1,-1,-1,-1
84.0129,90.7511,62.2882,90.8807,85.1307,34.3647,-1,-1,-1,-1,-1,-1
66.5443,90.5844,24.8758,32.9087,31.6186,12.4209,-1,-1,-1,-1,-1,-1
89.9154,93.6595,75.4812,117.355,108.789,45.8461,96.7527,115.348,-1,-1,-1,-1
81.3297,88.8143,70.9403,100.585,94.6336,37.2224,-1,-1,-1,-1,-1,-1
92.446,90.057,52.1958,80.4054,74.2005,30.1827,-1,-1,-1,-1,-1,-1
85.5224,92.4705,78.2477,118.12,110.203,45.9694,98.5153,116.438,-1,-1,-1,-1
90.6538,90.9697,25.8196,39.4977,36.5718,14.9712,-1,-1,-1,-1,-1,-1
95.1157,89.1851,72.6187,113.376,104.12,42.1548,97.3012,108.904,-1,-1,-1,-1
89.1911,90.9248,52.5902,79.5753,73.8762,30.1476,-1,-1,-1,-1,-1,-1
93.117,90.2676,75.6949,117.452,108.245,44.2111,98.2073,114.368,-1,-1,-1,-1
91.2762,95.579,55.017,87.6782,81.0886,34.9202,-1,-1,-1,-1,-1,-1
90.2877,90.4812,74.6885,113.545,105.204,42.807,97.6367,110.172,-1,-1,-1,-1
89.6626,89.8469,13.0149,19.6067,18.1876,7.34063,-1,-1,-1,-1,-1,-1
92.0136,73.1111,86.4271,119.135,110.304,36.5452,-1,-1,-1,-1,-1,-1
87.8171,92.2886,50.2704,81.0868,74.918,32.6016,-1,-1,-1,-1,-1,-1
91.6269,90.2031,76.0401,116.5,107.678,43.7873,98.451,113.41,-1,-1,-1,-1
90.5424,87.6811,47.9249,71.5528,66.2703,26.1429,-1,-1,-1,-1,-1,-1
85.942,93.3904,43.8848,67.0038,62.4559,26.3678,-1,-1,-1,-1,-1,-1
85.8551,91.4237,48.3663,72.9134,67.9568,28.1383,-1,-1,-1,-1,-1,-1
75.3199,92.3164,85.5772,119.584,113.542,45.9981,103.302,118.662,-1,-1,-1,-1
89.7561,92.3228,67.7833,104.044,96.4943,40.0235,95.9295,97.0364,-1,-1,-1,-1
78.5335,93.574,79.4267,113.962,107.688,44.4329,98.8918,112.541,-1,-1,-1,-1
88.7769,126.056,51.3585,115.208,107.036,60.5111,74.3319,115.208,-1,-1,-1,-1
92.2321,89.8333,77.8129,119.422,110.257,44.7026,99.6303,116.577,-1,-1,-1,-1
90.6245,88.9907,70.3849,106.241,98.3635,39.4304,-1,-1,-1,-1,-1,-1
88.5779,98.886,74.6714,119.588,111.145,49.273,94.7919,118.596,-1,-1,-1,-1
90.0464,97.74,73.7901,119.322,110.526,48.8054,94.4416,118.104,-1,-1,-1,-1
94.4805,91.6917,44.8797,71.1104,65.3729,27.1695,-1,-1,-1,-1,-1,-1
90.384,83.7851,65.7876,95.589,88.5843,33.3849,-1,-1,-1,-1,-1,-1
91.109,90.9701,39.63,60.83,56.2765,23.0571,-1,-1,-1,-1,-1,-1
90.3494,89.3936,72.0045,108.696,100.696,40.4969,97.8876,103.041,-1,-1,-1,-1
97.3507,94.1869,34.4728,57.2051,52.2923,22.4518,-1,-1,-1,-1,-1,-1
92.8072,94.0563,71.6747,114.272,105.377,44.7972,94.4166,111.716,-1,-1,-1,-1
100.112,92.8752,39.2411,65.979,59.9922,25.5444,-1,-1,-1,-1,-1,-1
90.0182,91.1454,72.7207,112.576,104.163,43.2354,95.8081,109.463,-1,-1,-1,-1
90.3018,91.7128,49.6302,76.1434,70.5481,29.0972,-1,-1,-1,-1,-1,-1
84.0093,92.5203,66.3724,99.9575,93.4151,39.1723,-1,-1,-1,-1,-1,-1
92.1922,95.6755,65.679,105.566,97.4643,42.0895,90.9145,101.932,-1,-1,-1,-1
89.9154,88.6322,78.0941,116.864,108.354,43.1586,100.293,113.565,-1,-1,-1,-1
93.753,90.1233,73.7988,114.82,105.709,43.1214,97.3131,111.176,-1,-1,-1,-1
91.1859,90.8197,74.749,114.803,106.179,43.4792,97.4452,111.676,-1,-1,-1,-1
92.197,101.973,55.1629,96.067,88.511,41.3054,83.4182,92.1821,-1,-1,-1,-1
91.4769,92.6229,76.8176,119.738,110.699,46.2106,98.0145,117.605,-1,-1,-1,-1
92.6716,91.7605,69.0454,107.924,99.5518,41.2693,94.6613,103.218,-1,-1,-1,-1
91.2965,87.5673,80.0121,119.985,110.978,43.7835,101.851,116.725,-1,-1,-1,-1
91.9275,92.9641,63.3197,99.3377,91.759,38.4854,-1,-1,-1,-1,-1,-1
80.5793,102.863,64.1296,111.059,103.671,50.8434,85.2207,110.737,-1,-1,-1,-1
92.1899,91.9621,76.6438,119.515,110.346,45.7953,98.1413,117.16,-1,-1,-1,-1
89.9277,91.7596,76.7999,117.542,108.979,44.9401,98.2467,115.157,-1,-1,-1,-1
91.5763,91.594,75.7949,117.308,108.433,44.7728,97.7358,114.69,-1,-1,-1,-1
93.9518,94.9243,71.9185,116.566,107.263,46.104,94.2741,114.333,-1,-1,-1,-1
92.3049,90.7382,51.4394,79.5299,73.4143,30.069,-1,-1,-1,-1,-1,-1
89.2766,90.5146,57.6208,87.029,80.7785,32.8356,-1,-1,-1,-1,-1,-1
89.5403,91.3908,53.2067,81.0323,75.176,30.8712,-1,-1,-1,-1,-1,-1
81.3392,91.3407,75.6773,108.968,102.519,41.4716,97.8849,105.825,-1,-1,-1,-1
87.4915,90.9032,69.1113,103.313,96.204,39.1314,-1,-1,-1,-1,-1,-1
93.6736,80.3253,30.6024,44.3623,40.9071,14.8706,-1,-1,-1,-1,-1,-1
90.1925,98.1353,65.3799,105.472,97.741,43.1272,89.5278,102.818,-1,-1,-1,-1
88.3865,91.5956,62.3711,94.2839,87.6573,35.9833,-1,-1,-1,-1,-1,-1
112.607,91.9155,59.2698,112.849,100.029,43.3806,89.1031,107.278,-1,-1,-1,-1
110.687,89.7221,50.3416,91.1484,81.1862,34.2059,-1,-1,-1,-1,-1,-1
91.905,82.8703,16.8826,24.6158,22.7558,8.50572,-1,-1,-1,-1,-1,-1
89.1788,90.2371,55.1017,82.9608,77.021,31.1923,-1,-1,-1,-1,-1,-1
86.6829,90.3741,78.0106,117.518,109.357,44.862,98.9867,115.302,-1,-1,-1,-1
94.9842,90.5757,35.0083,55.1906,50.693,20.8324,-1,-1,-1,-1,-1,-1
93.7801,98.3993,63.9582,107.093,98.549,43.9806,88.5712,104.453,-1,-1,-1,-1
91.107,92.0021,67.8675,105.192,97.2944,40.3813,94.8302,99.3899,-1,-1,-1,-1
88.2527,98.5701,74.9781,119.482,111.107,49.0831,95.0556,118.473,-1,-1,-1,-1
91.1264,92.9967,70.3414,109.663,101.451,42.493,94.2992,106.211,-1,-1,-1,-1
88.3214,94.4869,76.6695,118.33,110.026,46.586,97.2405,116.684,-1,-1,-1,-1
89.6806,91.3296,76.9826,117.238,108.746,44.6138,98.5092,114.745,-1,-1,-1,-1
